customer_id,name,email,phone,customer_type,created_at,is_active
CUST00690,Ishita Joshi,customer00690@example.com,9000000690,regular,2025-11-25,True
CUST00691,Manoj Joshi,customer00691@example.com,9000000691,premium,2025-05-09,True
CUST00692,Neha Joshi,customer00692@example.com,9000000692,regular,2025-04-15,True
CUST00693,Harish Joshi,customer00693@example.com,9000000693,regular,2025-03-13,True
CUST00694,Swathi Joshi,customer00694@example.com,9000000694,regular,2025-01-19,True
CUST00695,Naveen Joshi,customer00695@example.com,9000000695,premium,2025-01-21,True
CUST00696,Asha Joshi,customer00696@example.com,9000000696,premium,2025-08-17,True
CUST00697,Arun Pillai,customer00697@example.com,9000000697,regular,2025-11-17,True
CUST00698,Priya Pillai,customer00698@example.com,9000000698,regular,2025-04-09,True
CUST00699,Rahul Pillai,customer00699@example.com,9000000699,premium,2025-12-08,True
CUST00700,Sneha Pillai,customer00700@example.com,9000000700,regular,2025-11-06,True
CUST00701,Karthik Pillai,customer00701@example.com,9000000701,premium,2025-02-07,True
CUST00702,Divya Pillai,customer00702@example.com,9000000702,regular,2025-01-21,True
CUST00703,Vijay Pillai,customer00703@example.com,9000000703,regular,2025-03-22,True
CUST00704,Ananya Pillai,customer00704@example.com,9000000704,premium,2025-03-23,True
CUST00705,Rohan Pillai,customer00705@example.com,9000000705,walk_in,2025-09-20,True
CUST00706,Meera Pillai,customer00706@example.com,9000000706,regular,2025-02-19,True
CUST00707,Suresh Pillai,customer00707@example.com,9000000707,premium,2025-10-01,True
CUST00708,Nisha Pillai,customer00708@example.com,9000000708,regular,2025-12-13,True
CUST00709,Amit Pillai,customer00709@example.com,9000000709,regular,2025-04-01,True
CUST00710,Kavya Pillai,customer00710@example.com,9000000710,regular,2025-08-05,True
CUST00711,Aditya Pillai,customer00711@example.com,9000000711,walk_in,2025-06-24,True
CUST00712,Pooja Pillai,customer00712@example.com,9000000712,premium,2025-05-08,True
CUST00713,Vivek Pillai,customer00713@example.com,9000000713,regular,2025-07-02,True
CUST00714,Ishita Pillai,customer00714@example.com,9000000714,wholesale,2025-05-08,True
CUST00715,Manoj Pillai,customer00715@example.com,9000000715,regular,2025-04-23,True
CUST00716,Neha Pillai,customer00716@example.com,9000000716,walk_in,2025-05-25,True
CUST00717,Harish Pillai,customer00717@example.com,9000000717,wholesale,2025-04-09,True
CUST00718,Swathi Pillai,customer00718@example.com,9000000718,regular,2025-04-07,True
CUST00719,Naveen Pillai,customer00719@example.com,9000000719,regular,2025-05-25,True
CUST00720,Asha Pillai,customer00720@example.com,9000000720,regular,2025-08-08,True
CUST00721,Arun Menon,customer00721@example.com,9000000721,regular,2025-05-09,True
CUST00722,Priya Menon,customer00722@example.com,9000000722,walk_in,2025-11-27,True
CUST00723,Rahul Menon,customer00723@example.com,9000000723,wholesale,2025-12-06,True
CUST00724,Sneha Menon,customer00724@example.com,9000000724,premium,2025-12-23,True
CUST00725,Karthik Menon,customer00725@example.com,9000000725,premium,2025-03-03,True
CUST00726,Divya Menon,customer00726@example.com,9000000726,regular,2025-09-28,True
CUST00727,Vijay Menon,customer00727@example.com,9000000727,regular,2025-09-04,True
CUST00728,Ananya Menon,customer00728@example.com,9000000728,premium,2025-03-06,True
CUST00729,Rohan Menon,customer00729@example.com,9000000729,regular,2025-03-31,True
CUST00730,Meera Menon,customer00730@example.com,9000000730,regular,2025-03-13,True
CUST00731,Suresh Menon,customer00731@example.com,9000000731,regular,2025-03-24,True
CUST00732,Nisha Menon,customer00732@example.com,9000000732,wholesale,2025-02-25,True
CUST00733,Amit Menon,customer00733@example.com,9000000733,wholesale,2025-07-15,True
CUST00734,Kavya Menon,customer00734@example.com,9000000734,regular,2025-02-05,True
CUST00735,Aditya Menon,customer00735@example.com,9000000735,regular,2025-05-29,True
CUST00736,Pooja Menon,customer00736@example.com,9000000736,wholesale,2025-10-12,True
CUST00737,Vivek Menon,customer00737@example.com,9000000737,regular,2025-09-04,True
CUST00738,Ishita Menon,customer00738@example.com,9000000738,regular,2025-10-03,True
CUST00739,Manoj Menon,customer00739@example.com,9000000739,regular,2025-05-28,True
CUST00740,Neha Menon,customer00740@example.com,9000000740,regular,2025-12-31,True
CUST00741,Harish Menon,customer00741@example.com,9000000741,regular,2024-12-11,True
CUST00742,Swathi Menon,customer00742@example.com,9000000742,regular,2025-05-17,True
CUST00743,Naveen Menon,customer00743@example.com,9000000743,walk_in,2025-03-25,True
CUST00744,Asha Menon,customer00744@example.com,9000000744,regular,2025-12-24,True
CUST00745,Arun Bose,customer00745@example.com,9000000745,regular,2025-07-22,True
CUST00746,Priya Bose,customer00746@example.com,9000000746,regular,2025-10-10,True
CUST00747,Rahul Bose,customer00747@example.com,9000000747,walk_in,2025-02-27,True
CUST00748,Sneha Bose,customer00748@example.com,9000000748,regular,2025-08-20,True
CUST00749,Karthik Bose,customer00749@example.com,9000000749,wholesale,2025-07-16,True
CUST00750,Divya Bose,customer00750@example.com,9000000750,regular,2025-02-08,True
